Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,EvapoBHPotencial,EvapoBHReal,InsolacaoTotal,NumDiasPrecipitacao,PressaoMedia,TempMaximaMedia,TempMinimaMedia,UmidadeRelativaMedia
83623,31/10/2011,0,,,,129.073092,81.710806,197.1,12,952.346739,,,
83623,30/11/2011,0,,,,130.042516,88.362236,268,9,952.103333,,,
83623,31/12/2011,0,,,,136.950012,126.412029,263.6,11,951.116867,,,
83623,31/01/2012,0,,,,135.773433,135.773433,175.6,19,952.580328,,,
83623,29/02/2012,0,,,,122.81537,110.948549,239.1,11,953.068605,,,
83623,31/03/2012,0,,,,125.582997,78.370721,253.2,8,953.709783,,,
83623,30/04/2012,0,,,,115.406856,111.698091,207.4,12,953.812222,,,
83623,31/05/2012,0,,,,114.116105,91.791796,218,8,957.030108,,,
83623,30/06/2012,0,,,,107.86592,107.86592,196.8,8,957.563492,,,
83623,31/07/2012,0,,,,112.60173,71.330249,,1,957.297849,,,
83623,31/08/2012,0,,,,117.049274,23.587006,,0,958.988172,,,
83623,30/09/2012,0,,,,119.178932,93.696891,,5,955.407778,,,
83623,31/10/2012,0,,,,129.268251,26.881313,,4,952.332609,,,
83623,30/11/2012,0,,,,130.17376,130.17376,,7,950.493258,,,
83623,31/12/2012,0,,,,136.975072,136.975072,,17,951.528736,,,
83623,31/01/2013,0,,,,135.773433,135.773433,,14,952.477193,,,
83623,28/02/2013,0,,,,118.580357,118.580357,,16,953.180952,,,
83623,31/03/2013,0,,,,125.789303,125.789303,,1,,,,
83623,30/04/2013,0,,,,115.59618,90.665387,,,,,,
83623,31/05/2013,0,,,,114.255999,73.203235,,,,,,
83623,30/06/2013,0,,,,107.892245,78.808732,,,,,,
83623,31/07/2013,0,,,,112.50589,50.327529,,,,,,
83623,31/08/2013,0,,,,116.870802,5.717259,,,,,,
83623,30/09/2013,0,,,,118.97882,72.572783,,,,,,
83623,31/10/2013,0,,,,129.073092,61.792511,,,,,,
83623,30/11/2013,0,,,,130.042516,125.536085,,,,,,
83623,31/12/2013,0,,,,136.950012,136.950012,,,,,,
83623,31/01/2014,0,,,,135.773433,75.653066,,,,,,
83623,28/02/2014,0,,,,118.580357,118.580357,,,,,,
83623,31/03/2014,0,,,,125.789303,125.789303,,,,,,
83623,30/04/2014,0,,,,115.59618,81.678814,,,,,,
83623,31/05/2014,0,,,,114.255999,46.224156,,,,,,
83623,30/06/2014,0,,,,107.892245,13.068188,,,,,,
83623,31/07/2014,0,,,,112.50589,54.076299,,,,,,
83623,31/08/2014,0,,,,116.870802,2.034987,,,,,,
83623,30/09/2014,0,,,,118.97882,104.722887,,,,,,
83623,31/10/2014,0,,,,129.073092,30.200488,,,,,,
83623,30/11/2014,0,,,,130.042516,130.042516,,,,,,
83623,31/12/2014,0,,,,138.497085,138.497085,,,952.044262,32.091667,19.109091,83.291667
83623,31/01/2015,0,,,,161.681658,161.681658,,,954.034848,34.57037,20.05,
83623,28/02/2015,0,,,,104.482606,104.482606,,,952.986905,32.192857,19.071429,87.232143
83623,31/03/2015,0,,,,113.462406,113.462406,,,953.490323,31.174194,18.367742,89.08871
83623,30/04/2015,0,,,,103.056091,78.750161,,,954.228889,31.686667,17.846667,84.883333
83623,31/05/2015,0,,,,77.74817,76.287792,,,956.483871,28.445161,15.474194,84.594828
83623,30/06/2015,0,,,,67.886444,30.12734,,,958.42907,28.523333,14.9,78.105769
83623,31/07/2015,0,,,,71.730347,55.766816,,,957.44086,28.709677,14.787097,80.096774
83623,31/08/2015,0,,,,99.383335,18.454401,,,956.68587,32.690323,15.567742,59.169355
83623,30/09/2015,0,,,,120.322879,120.322879,,,953.554118,33.333333,17.52,60.516667
83623,31/10/2015,0,,,,142.582964,142.582964,,,953.168478,35.077419,18.490323,61.941667
83623,30/11/2015,0,,,,134.481921,134.481921,,,951.864045,32.986667,18.753333,74.141667
83623,31/12/2015,0,,,,140.055477,140.055477,,,953.322989,32.264516,19.506667,76.017857
83623,31/01/2016,0,,,,126.804278,126.804278,,,951.503846,31.592308,19.169231,
83623,29/02/2016,0,,,,125.600319,125.600319,,,954.31875,33312,19192,
83623,31/03/2016,0,,,,125.582997,125.582997,,,955.267925,32.274074,18.844444,
83623,30/04/2016,0,,,,120.679047,105.490243,,,955.442308,33.392308,17.576923,
83623,31/05/2016,0,,,,95.889351,92.135201,,,957.657143,28.528571,13.092857,
83623,30/06/2016,0,,,,52.162446,52.162446,,,958.783333,27.153333,12.246667,73.058333
83623,31/07/2016,0,,,,61.870507,34.699747,,,957.766667,30.36129,11.790323,59.5
83623,31/08/2016,0,,,,77.614646,53.851986,,,956.617204,31.006452,12.283871,58.072581
83623,30/09/2016,0,,,,83.204358,28.028725,,,955.962222,32.473333,12.7,55.466667
83623,31/10/2016,0,,,,122.125775,96.839013,,,953.546739,33.386667,15.896774,63.705357
83623,30/11/2016,0,,,,124.398526,118.566475,,,952.806154,32.288889,17208,
83623,31/12/2016,0,,,,135.438999,135.438999,,,952.494253,32.329032,17.541935,74.98
83623,31/01/2017,0,,,,107.395966,107.395966,,,953.523333,31.274074,17.303704,
83623,28/02/2017,0,,,,132.420921,121.955661,,,952.840476,33.742857,18.05,68.410714
83623,31/03/2017,0,,,,122.978363,110.410613,,,953.732258,32.716129,17.041935,72.403226
83623,30/04/2017,0,,,,89.219369,83.288252,,,955.226984,30.540741,15032,
83623,31/05/2017,0,,,,84.963992,84.963992,,,955.768817,30.193548,14.567742,73.193548
83623,30/06/2017,0,,,,72.476299,36.866389,,,957.984444,28.93,11.923333,65.383333
83623,31/07/2017,0,,,,55.199546,14.089853,,,961.360215,28.425806,10.387097,56.58871
83623,31/08/2017,0,,,,97.03393,34.909834,,,956.4,31.24,12.890323,57.83871
83623,30/09/2017,0,,,,131.43214,7.787609,,,956.298876,35.613793,15.916667,42925
83623,31/10/2017,0,,,,134.969604,124.94671,,,953.507527,34.748387,15.954839,59.298387
83623,30/11/2017,0,,,,115.935262,115.935262,,,951.498876,32.25,15.686667,70.316667
83623,31/12/2017,0,,,,127.903133,127.903133,,,951.431395,32.213333,17.073333,72.9
83623,31/01/2018,0,,,,131.239039,131.239039,,,952.436667,32.364286,17.088889,
83623,28/02/2018,0,,,,102.042914,102.042914,,,952.185714,32.092857,15.721429,77.384615
83623,31/03/2018,0,,,,135.955816,113.95306,,,952.422581,33.716129,17.651613,72.84375
83623,30/04/2018,0,,,,100.659496,61.133416,,,955.778889,31.606667,16.78,66.435185
83623,31/05/2018,0,,,,80.789716,27.395479,,,957.350538,30.645161,14.516129,61.566667
83623,30/06/2018,0,,,,73.417805,7.862485,,,957.956667,30.133333,13.466667,62.6
83623,31/07/2018,0,,,,77.547288,5.422813,,,957.630108,30.967742,13.283871,53.15
83623,31/08/2018,0,,,,67.845669,18.208783,,,957.719355,30.393548,12.645161,76.008333
83623,30/09/2018,0,,,,96.429436,67.070432,,,954.14,32.666667,15.233333,74.527778
83623,31/10/2018,0,,,,131.999941,110.959666,,,952.81828,33.096774,17.63871,76.586207
83623,30/11/2018,0,,,,117.298818,117.298818,,,953.160317,31.077778,17.04,
83623,31/12/2018,0,,,,151.256937,114.389652,,,953.4,33.62,17.94,80.602273
83623,31/01/2019,0,,,,168.624153,141.83327,,,954.705172,35.392593,18.940741,
83623,28/02/2019,0,,,,114.620157,114.620157,,,952.678571,32.857143,17.128571,84.991071
83623,31/03/2019,0,,,,116.132322,116.132322,,,954.452747,32.232258,16.670968,83.491667
83623,30/04/2019,0,,,,100.654568,100.256739,,,953.977778,31.913333,16.35,79.133333
83623,31/05/2019,0,,,,83.898527,74.963092,,,955.656364,31.503704,15.177778,
83623,30/06/2019,0,,,,72.466071,35.668283,,,958.405882,30.708333,13.782609,
83623,31/07/2019,0,,,,68.922727,26.832915,,,957.99434,30.444444,14.746154,
83623,31/08/2019,0,,,,91.312109,55.306258,,,958.342593,32.291667,16.540741,
83623,30/09/2019,0,,,,,,,,954.85625,34.843478,18.14,
